timestamp,ICAO,CIAD,Aeródromo,Cidade,UF,Status,NOTAM,Debug
2019-04-18T04:23:21.762688-03:00,SBTD,PR0008,Luiz Dalcanale Filho,TOLEDO,PR,OK,"['N0070 | 28/03/19  CARTA DE SAÍDA PADRÃO POR INSTRUMENTOS \n - SID ADRO - AURO - CANE - CASCAVEL - CORB - DOLI - LOAN em caso de inoperância NDB TOL, somente a saída cascavel disponível, utilizando QDM 167 do NDB CAV. \n \n  \tPeríodo: De 28 de março de 2019, 0000 UTC até 28 de março de 2020, 2359 UTC. \n\tRef: AIP MAP SID (RPLC NOTAM E2933/18)', 'E0721/19  N  16/04/2019 19:25 \n EXIBICAO AEREA (ESQUADRILHA DA FUMACA) SUBJ COOR AFIS TOLEDO ACONTECERA CENTRO COORD 244437S0534144W  RAIO 9.5KM  RTO \n \n  GND \n  FL070 \n  04/05/19 18:30 a 04/05/19 20:30 UTC', 'E0495/19  N  18/03/2019 13:08 \n NDB TOL 385KHZ U/S \n \n  18/03/19 13:08 a 15/06/19 12:57 UTC', 'E0320/19  N  18/02/2019 13:05 \n RWY 02/20 SER MAINT NAS LATERAIS \n \n  04/03/19 11:00 a 01/06/19 21:00 UTC \n  DLY 1100-2100', 'E0313/19  R  E0041/19  14/02/2019 19:38 \n AFIS HR SER FEB 18 TIL MAY 14 MON TUE THU 1100-1400 WED 1100-1500 \n \n  14/02/19 19:38 a 14/05/19 23:59 UTC', 'E0311/19  R  E0043/19  14/02/2019 19:26 \n MET (CMA 1 A 4) HR SER FEB 18 TIL MAY 14 MON TUE THU 1100-1400 WED 1100-1500 \n \n  14/02/19 19:26 a 14/05/19 23:59 UTC']",{'response_status_code': 200}
2019-04-18T04:23:26.071688-03:00,SBTE,PI0001,SENADOR PETRONIO PORTELLA,TERESINA,PI,OK,"['INFOTEMP 1292/2018 \n OBST (TORRE)LGTD VIOLANDO O PLANO BASICO DE ZONA DE PROTECAO  DO AD COORD 050145.62S0424833.60W , ELEV 386,16 FT \n Duração:  12/11/18 14:00 a 08/11/19 23:59 UTC  | Divulgação: 12/11/2018 14:37', 'N0245 | 06/12/18  SINALIZAÇÃO HORIZONTAL \n Sinalização horizontal do pátio alterada. Observar croqui e coordenadas em anexo.\n1) Dias e horários: H24 \n \n  \tPeríodo: De 08 de dezembro de 2018, 0000 UTC até 09 de dezembro de 2019, 2359 UTC. \n\tRef: AIP MAP ADC \n \n \n  Anexo', 'N0057 | 29/03/18  RESTRIÇÃO DE PÁTIO \n - Aeronaves da aviação geral ou militar para operar no pátio de estadia somente mediante autorização prévia da administração do AP com, no mínimo 24H de antecedência, através do telefone (86) 3133-6211, informando, obrigatoriamente, data da chegada e partida, horário de pouso e decolagem, matrícula e modelo da aeronave. Demais posições do pátio disponíveis para aeronaves da aviação regular, com voos programados em HOTRAN.\n\n1) Dias e horários: Diariamente - 0300 / 0900 UTC. \n \n  \tPeríodo: De 29 de março de 2018, 0300 UTC até 20 de maio de 2019, 0900 UTC. \n\tRef: AIP MAP ADC (RPLC SUP N065/17)', 'B0422/19  N  09/04/2019 17:36 \n OBST MONTADO (TORRE) LGTD VIOLANDO PLANO BASICO DE ZONA DE PROTECAO DO AD COORD 050535.97S0425031.97W ALT 126M \n \n  09/04/19 17:36 a 05/07/19 23:59 UTC', 'B0325/19  N  12/03/2019 19:46 \n SID ASTRA 1A RWY 20 E SID RNAV DAGUT 1A ETIRA 1A \x96 SILAB 1A RWY 20 INSERIR RMK: GRADIENTE MNM DE SUBIDA: 4,6 POR CENTO ATE 1100FT, APOS 3,3 POR CENTO \n \n  12/03/19 19:46 a 07/06/19 23:59 UTC', 'B1852/18  N  17/12/2018 17:50 \n PATIO PRKG ACFT AVIACAO GERAL E MILITAR DA ADMINISTRACAO DO AP COM MNM 24H DE ANTECEDENCIA, ATRAVES DO TEL (86) 3133-6211 \n \n  21/05/19 03:00 a 22/05/19 09:00 UTC \n  DLY 0300-0900', 'Z1974/18  N  08/11/2018 00:36 \n SID RETIRADO QUADRO DE RMK AS INFO DE MNM PARA DEP REF.: AIP-MAP: SID SIKIL 1B RWY 02 ASTRA 1A - EREJO 1A - GUEST 1A PACHO 1A - RONCA 1A - TNA 1A RWY 20 \n \n  08/11/18 00:36 a PERM', 'Z0416/18  N  22/02/2018 22:41 \n RWY 02/20 PRB OPS SIMULTANEAS DE ACFT COM ENVERGADURA IGUAL OU SUPERIOR A 24M, COM OPS NA TWY CHARLIE OU NO SEU PROLONGAMENTO NO PATIO DE ACFT, QUANDO AS CONDICOES METEOROLOGICAS DO AD PERMITIREM SOMENTE VOOS IFR REF: ROTAER 3-T \n \n  22/02/18 22:42 a PERM', 'Z3254/17  N  20/09/2017 15:28 \n VOR/DME TRS FREQ 112.30MHZ/CH70X RETIRADO REF: AIP MAP VAC, IAC VOR OU VOR/DME RWY 02, IAC VOR OU VOR/DMER RWY 20, SID ARMOP, SID CALIF-MICRO-PAPEL-URALO, SID ASTRA-  EREJO-NOBRE-UPOTO, IAC RNAV (GNSS) RWY 02, IAC RNAV (GNSS) RWY   20 \n \n  20/09/17 15:14 a PERM', 'Z2137/17  N  13/07/2017 17:40 \n SID SIKIL 1A RWY 02 CORRIGIR: 1 - IDENT DA CARTA DE SIKIL 1A PARA SIKIL 1B 2 - NA DESCRICAO TEXTUAL A IDENT DA CARTA DE SIKIL 1 PARA SIKIL 1B REF: AIP MAP \n \n  13/07/17 17:40 a PERM', 'Z0112/17  N  23/01/2017 13:13 \n NDB TRS 215KHZ RETIRADO REF: ROTAER 3-T      AIP BRASIL ENR 3.1                 ENR 3.2                 ENR 3.3                 ENR 4.1                 ENR 6(L7/H7)      AIP MAP    ADC                 VAC                 IAC NDB RWY 02                 IAC NDB RWY 20                 SID ARMOP-GUEST-RONCA \n \n  25/01/17 00:00 a PERM']",{'response_status_code': 200}
2019-04-18T04:23:30.674688-03:00,SBTF,AM0004,Tefé,TEFÉ,AM,OK,"['G0410/19  R  G0190/19  12/04/2019 22:48 \n VOR TFE 112.90MHZ U/S RDL 332 ALEM DE 015NM \n \n  12/04/19 22:48 a 15/05/19 21:00 UTC', 'Z1036/18  N  15/06/2018 18:47 \n COMBATE DE INCENDIO E SALVAMENTO CAT 3 RETIRADO REF: ROTAER 3-T      AIP MAP ADC \n \n  25/06/18 04:00 a PERM', 'Z4145/17  N  26/12/2017 17:33 \n SID ALAM - ALOC - BITA - OLEN - OTIL - RAMI - SONI MODIFICAR NA PLANTA OS SEGUINTES HDG: SAIDA OTIL DE 300 PARA 305 SAIDA RAMI DE 271 PARA 274 SAIDA SONI DE 332 PARA 337 SAIDA ALAM DE 095 PARA 099 SAIDA ALOC DE 212 PARA 217 REF: AIP MAP \n \n  26/12/17 17:34 a PERM', 'Z3233/16  R  Z3226/16  06/09/2016 21:09 \n SID ALAM - ALOC - BITA - OLEN - OTIL - RAMI - SONI RETIRADO NA PLANTA: 1- TO W25, TO A566/UA565/UA566, TO A566/UA566, TO UA317/UA565 E TO B552 2- TRNS SONI E TRNS RAMI 3- SEGMENTO ALOC A OLEN 291 E BITA A ALAM 050 REF: AIPMAP  \n \n  06/09/16 21:12 a PERM']",{'response_status_code': 200}
2019-04-18T04:23:34.585681-03:00,SBTG,MS0006,Três Lagoas,TRÊS LAGOAS,MS,OK,"['E0124/19  R  E2458/18  23/01/2019 21:34 \n MET CMA (1 A 4) HR SER JAN 24 TIL FEB 16 MON TIL FRI 1000-1500 1600-2100 SUN 1100-1330 FEB 17 TIL APR 20  MON TIL FRI 1100-1600 1700-2200 SUN 1200-1430 \n \n  23/01/19 21:34 a 20/04/19 23:59 UTC', 'E0123/19  R  E2429/18  23/01/2019 21:30 \n AFIS HR SER JAN 24 TIL FEB 16 MON TIL FRI 1000-1500 1600-2100 SUN 1100-1330 FEB 17 TIL APR 20  MON TIL FRI 1100-1600 1700-2200 SUN 1200-1430 \n \n  23/01/19 21:30 a 20/04/19 23:59 UTC']",{'response_status_code': 200}
2019-04-18T04:23:39.679709-03:00,SBTK,AC0004,TARAUACA,TARAUACÁ,AC,OK,[],{'response_status_code': 200}
2019-04-18T04:23:44.723727-03:00,SBTR,RS0011,TORRES,TORRES,RS,OK,"['E0652/19  N  08/04/2019 19:56 \n ASCENSAO BALAO LIVRE SUBJ COOR FCA 130.25MHZ ACONTECERA COORD 291949S/0494438W RAIO 5KM (TORRES, RS) DNG \n \n  GND \n  5000FT AMSL \n  01/05/19 10:00 a 05/05/19 20:00 UTC \n  DLY 1000-1300 1800-2000', 'E0539/19  R  E2913/18  22/03/2019 19:55 \n PJE ACONTECERA CENTRO AD (292436S/0494837W) RAIO 05KM RTO \n \n  GND \n  FL140 \n  22/03/19 19:55 a 20/06/19 20:28 UTC \n  MAR 22 1955-SS MAR 23 TIL JUN 20 THU TIL TUE 1000-SS', 'Z0578/18  N  20/03/2018 17:22 \n AFIS RETIRADO REF: ROTAER 3-T \n \n  20/03/18 17:23 a PERM']",{'response_status_code': 200}
2019-04-18T04:23:49.702688-03:00,SBTT,AM0005,Tabatinga,TABATINGA,AM,OK,"['G0352/19  N  28/03/2019 18:37 \n AD CLSD DEVIDO SER MAINT \n \n  15/04/19 13:00 a 18/04/19 16:00 UTC \n  DLY 1300-1600', 'Z2311/17  R  Z2197/17  07/08/2017 15:35 \n SER COMBATE INCENDIO / SALVAMENTO MODIFICADO PARA CAT 5 H24 REF: AIP MAP (ADC)      ROTAER 3-T \n \n  07/08/17 15:35 a PERM', 'Z4749/16  N  12/12/2016 19:12 \n IAP RNAV (GNSS) RWY 12 CORRIGIR ALTITUDE MIN DE PASSAGEM NO FAF PARA 1920FT REF. AIP MAP \n \n  12/12/16 19:20 a PERM', 'Z4533/16  N  01/12/2016 16:08 \n IAP RNAV (GNSS) RWY 30 CORRIGIR NO QUADRO PARA POUSO DIRETO LNAV/VNAV VISIBILIDADE DAS CATEGORIAS C E D PARA 1600 REF: AIP MAP \n \n  08/12/16 00:00 a PERM', 'Z1099/16  N  29/03/2016 13:51 \n TA MODIFICADA PARA 18000FT REF: AIP MAP IAC, SID \n \n  30/03/16 00:00 a PERM']",{'response_status_code': 200}
2019-04-18T04:23:54.375653-03:00,SBTU,PA0007,TUCURUI,TUCURUÍ,PA,OK,"['N0117 | 21/06/18  LUZES AERONÁUTICAS DE SUPERFÍCIE \n - ABN não utilizável. \n \n  \tPeríodo: De 21 de junho de 2018, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP ENR 4.5', 'N0001 | 01/02/18  AUXÍLIO À NAVEGAÇÃO \n VOR/DME TUI 112.90 Mhz / CH76X não utilizável. \n \n  \tPeríodo: De 01 de fevereiro de 2018, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP ENR 4.1', 'N0051 | 27/04/17  LUZES DA ÁREA DE POUSO \n - Luzes da área de Pouso não disponíveis.\n- VASIS da Pista 02 Inoperante;\n- VASIS da Pista 20 Inoperante; \n \n  \tPeríodo: De 27 de abril de 2017, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP MAP ADC (RPLC N201/16)', 'G0068/19  N  21/01/2019 15:57 \n ANEMOMETRO U/S \n \n  21/01/19 15:57 a 20/04/19 21:15 UTC']",{'response_status_code': 200}
2019-04-18T04:23:59.260691-03:00,SBUA,AM0003,São Gabriel da Cachoeira,SÃO GABRIEL DA CACHOEIRA,AM,OK,"['Revogado INFOTEMP 0955/2018 \n AIS OPR NA MODALIDADE DE AUTOATENDIMENTO RMK: PARA INFORMACOES ADICIONAIS CONSULTAR O CENTRO DE INFORMACOES AERONAUTICAS AMAZONICO (CAIS-AZ) TEL: (92)3652-5955 OU (92)3652-5965 \n Duração:  04/10/18 18:02 a 31/12/19 23:59 UTC  | Divulgação: 05/10/2018 03:57', 'Revogado INFOTEMP 0880/2018 \n AIS LTD PARA AUTOATENDIMENTO RMK: PARA INFORMACOES ADICIONAIS CONSULTAR O CENTRO DE INFORMACOES AERONAUTICAS AMAZONICO (CAIS-AZ) TEL: (92)3652-5955 OU (92)3652- 5965 \n Duração:  26/09/18 14:28 a 31/12/19 23:59 UTC  | Divulgação: 26/09/2018 15:42', 'Revogado INFOTEMP 0879/2018 \n AIS LTD PARA AUTOATENDIMENTO RMK: PARA INFORMACOES ADICIONAIS CONSULTAR O CENTRO DE INFORMACOES AERONAUTICAS AMAZONICO (CAIS-AZ) TEL: (92)3652-5955 OU (92)3652- 5965 \n Duração:  26/09/18 14:13 a 31/12/19 23:59 UTC  | Divulgação:', 'N0157 | 07/12/17  SERVIÇO DE METEOROLOGIA \n - Meteorologia CMA (1 a 4) serviço prestado por meio de autoatendimento. Dúvidas sobre a utilização do portal www.redemet.aer.mil.br e demais informações consultar o Centro Meteorológico de Vigilância Amazônico TEL (92) 3652-5374; (92) 3652-5375. \n \n  \tPeríodo: De 07 de dezembro de 2017, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP GEN 3.5 (RPLC SUP N008/16)', 'N0050 | 27/04/17  LUZES DA ÁREA DE POUSO \n - Todas as luzes da área de pouso indisponíveis. \n \n  \tPeríodo: De 27 de abril de 2017, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP MAP ADC', 'N0175 | 08/12/16  LUZES AERONÁUTICAS DE SUPERFÍCIE \n ABN indisponível. \n \n  \tPeríodo: De 08 de dezembro de 2016, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP ENR 4.5 (RPLC N146/15)', 'N0182 | 08/12/16  INFORMAÇÃO ADICIONAL \n - Área de movimento sujeito a trânsito ocasional de animais. \n \n  \tPeríodo: De 08 de dezembro de 2016, 0000 UTC até 31 De dezembro de 2019, 2359 UTC. \n\tRef: AIP MAP ADC (RPLC N098/15)', 'N0200 | 08/12/16  COMBATE A INCÊNDIO \n - Combate à incêncio e salvamento CAT 3 indisponível. \n \n  \tPeríodo: De 08 de dezembro de 2016, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP MAP ADC', 'Z0255/19  N  26/03/2019 19:22 \n VOR/DME SGC 115.40MHZ/CH101X RETIRADO REF:  AIP ENR 3.1, 3.2, 3.3, 4.1 ENRC L8, H8 \n \n  26/03/19 19:22 a PERM', 'G0221/19  N  25/02/2019 19:26 \n AFIS HR SER MON TUE THU FRI SAT 1330-2030 WED SUN 1230-2030 \n \n  04/03/19 13:30 a 31/05/19 20:30 UTC', 'Z2154/18  N  13/12/2018 19:01 \n NDB SGC 215KHZ RETIRADO REF.: AIP-BRASIL ENR 4.1  ENR 6-ENRC L8, H8 AIP MAP IAC NDB RWY 05      IAC NDB RWY 23 \n \n  15/12/18 00:00 a PERM', 'Z1624/18  N  01/10/2018 18:01 \n IAP VOR Y RWY 23 CORRIGIR NA PLANTA A DISTANCIA EM KOXAD DE D5.0 GBR PARA D6.0 GBR REF: AIP MAP (IAC) \n \n  01/10/18 18:01 a PERM', 'Z1164/18  N  29/06/2018 16:25 \n TA MODIFICADA PARA 4000FT REF: SID ADRA-BENE-EDOL-FAVA-TOGA       IAC VOR RWY 05       IAC VOR/DME RWY 23       IAC NDB RWY 23       IAC NDB RWY 05 \n \n  19/07/18 00:00 a PERM', 'Z3018/16  N  12/08/2016 19:00 \n SER COMBATE INCENDIO/SALVAMENTO CAT 3 INSTL REF: AIP MAP ADC  \n \n  12/08/16 19:05 a PERM']",{'response_status_code': 200}
2019-04-18T04:24:03.548701-03:00,SBUF,BA0007,PAULO AFONSO,PAULO AFONSO,BA,OK,"['N0131 | 19/07/18  AUXÍLIO À NAVEGAÇÃO \n - VOR PAF 113.30MHZ indisponível. \n \n  \tPeríodo: De 20 de julho de 2018, 0000 UTC até 19 de julho de 2019, 2359 UTC. \n\tRef: AIP ENR 4.1', 'B0438/19  N  12/04/2019 13:49 \n AREA RESTRITA TEMPORARIAMENTE (VOO DE ASA DELTA, PARAPENTE E PARAMOTOR) COORD 093457.85S/0362517.14W, 093118.44S/0362515.97W, 092051.22S/0380054.99W, 084218.47S/0371743.02W ACT \n \n  SFC \n  FL100 \n  01/05/19 08:35 a 19/07/19 20:28 UTC \n  DLY SR-SS', 'B0266/19  R  B0049/19  27/02/2019 14:20 \n SER COMBUSTIVEL QUEROSENE NEG AVBL \n \n  27/02/19 14:20 a 29/04/19 23:59 UTC', 'B0172/19  N  07/02/2019 14:20 \n SER COMBUSTIVEL AVGAS NEG AVBL \n \n  07/02/19 14:20 a 29/04/19 23:59 UTC', 'Z0088/19  N  01/02/2019 21:40 \n COMBATE DE INCENDIO E SALVAMENTO CAT-3 RETIRADO REF: AIP MAP ADC \n \n  01/02/19 21:40 a PERM', 'Z2596/17  R  Z0232/16  26/08/2017 23:57 \n NDB PAF FREQ 325 KHZ RETIRADO REF: AIP MAP ADC \n \n  26/08/17 23:57 a PERM']",{'response_status_code': 200}
2019-04-18T04:24:07.848651-03:00,SBUG,RS0012,RUBEM BERTA,URUGUAIANA,RS,OK,"['E0682/19  N  10/04/2019 20:34 \n AREA PROIBIDA (EMISSAO DE GAS NATURAL) CENTRO COORD 294843S0565959W (SANTA MARIA, RS) RAIO 300M ACT \n \n  GND \n  1500FT AGL \n  10/04/19 20:35 a 12/05/19 23:59 UTC \n  APR 10 2035 TIL 12 2359 MAY 06 0000 TIL 12 2359', 'E0679/19  N  10/04/2019 20:14 \n VAC SUSPENSA A PERNA DO VENTO DO CIRCUITO DE TFC PARA AS RWY 09/27 \n \n  10/04/19 20:14 a 12/05/19 23:59 UTC \n  APR 10 2016 TIL APR 12 2359 MAY 06 0000 TIL 12 2359', 'Z1880/18  N  29/10/2018 17:15 \n AFIS HR SER 1100-2100 REF: AIP AD 2.18 \n \n  29/10/18 17:15 a PERM', 'Z1401/18  N  05/09/2018 19:18 \n AIS HR SER MON TIL FRI 0900-2000 (MON TIL FRI 0800-2100 HORARIO BRASILEIRO DE VERAO) REF: ROTAER          AIP AD 2 \n \n  05/09/18 19:18 a PERM', 'Z0049/17  N  09/01/2017 17:18 \n RWY 04/22 RETIRADA REF: ROTAER 3-U      AIP BRASIL AD 2      AIP MAP ADC \n \n  09/01/17 17:18 a PERM']",{'response_status_code': 200}
2019-04-18T04:24:11.533683-03:00,SBUL,MG0002,TEN-CEL AV CESAR BOMBONATO,UBERLÂNDIA,MG,OK,"['F0578/19  R  F0560/19  03/04/2019 18:24 \n EXER ACFT MIL SUBJ AUTH/COOR APP UBERLANDIA ACONTECERA  BTN COORD 183000S0483000W, 183000S0481500W, 191000S0474000W, 193000S0474000W, 193000S0484500W E 185000S0484500W RTO COOR SBR 338 \n \n  SFC \n  FL035 \n  08/04/19 10:00 a 19/04/19 03:00 UTC \n  APR 08/09 TIL APR 18/19 1000-0300', 'F0464/19  N  15/03/2019 20:03 \n PAPI RWY 22 ANGULO DE RAMPA 3,00 DEG E MEHT 47FT INSTL \n \n  15/03/19 20:03 a 12/06/19 23:59 UTC', 'Z4144/17  N  26/12/2017 13:54 \n IAP VOR RWY 22 PROC PARA CIRCULAR RETIRADO REF: AIP MAP \n \n  26/12/17 13:55 a PERM', 'Z3820/16  N  10/10/2016 14:35 \n NDB ULD 350 KHZ RETIRADO REF: AIP MAP:      SBIT: SID BARA-ERAB-ITUM-REPAUMBI- UNGA \n \n  10/10/16 14:35 a PERM']",{'response_status_code': 200}
2019-04-18T04:24:15.013652-03:00,SBUR,MG0009,MARIO DE ALMEIDA FRANCO,UBERABA,MG,OK,"['F0686/19  N  15/04/2019 17:28 \n EXIBICAO AEREA (ESQUADRILHA DA FUMACA) SUBJ COOR APP UBERABA ACONTECERA 200219S0474616W (IGARAPAVA, SP) RAIO 9,5KM DNG \n \n  SFC \n  FL075 \n  11/05/19 18:15 a 11/05/19 20:15 UTC', 'F0667/19  N  11/04/2019 21:06 \n PAPI RWY 17 U/S \n \n  11/04/19 21:06 a 13/05/19 01:20 UTC', 'F0579/19  R  F0561/19  03/04/2019 18:51 \n EXER ACFT MIL SUBJ AUTH/COOR APP UBERLANDIA ACONTECERA  BTN COORD 183000S0483000W, 183000S0481500W, 191000S0474000W, 193000S0474000W, 193000S0484500W E 185000S0484500W RTO COOR SBR 338 \n \n  SFC \n  FL035 \n  08/04/19 10:00 a 19/04/19 03:00 UTC \n  APR 08/09 TIL APR 18/19 1000-0300', 'F0467/19  N  18/03/2019 18:53 \n DIST DECLARADAS RWY 17/35 MODIFICADAS PARA: TORA  TODA  ASDA  LDA RWY 17  1499  1499  1499  1499 RWY 35  1499  1499  1499  1499 \n \n  18/03/19 18:53 a 13/05/19 01:20 UTC', 'F0458/19  R  F2490/18  15/03/2019 16:57 \n RWY 17 FST 260M CLSD DEVIDO OBRAS \n \n  15/03/19 16:57 a 13/05/19 01:20 UTC', 'F0378/19  N  28/02/2019 14:07 \n WDI LGTD U/S \n \n  28/02/19 14:07 a 28/05/19 21:00 UTC', 'Z1061/18  N  16/06/2018 22:18 \n COMBATE DE INCENDIO E SALVAMENTO CAT 4 RETIRADO REF: ROTAER 3-U         AIP MAP ADC \n \n  27/06/18 03:00 a PERM', 'Z0448/18  N  01/03/2018 18:47 \n SID CORVO 1B - UDIGI 1B RWY 35 CORRIGIR NA DESCRICAO TEXTUAL: DE: SAIDA UDIGI 1B: CURVAR A ESQUERDA, INTERCEPTAR E MANTER QDR 319 URB ATE LITUB, CURVAR A DIREITA, MANTER QDM 345 YBA ATE O NDB UDIGI PARA: SAIDA UDIGI 1B: CURVAR A ESQUERDA, INTERCEPTAR E MANTER QDR 319 URB ATE LITUB, CURVAR A DIREITA, MANTER QDM 345 YBA ATE UDIGI. REF: SID CORVO 1B-UDIGI 1B RWY 35 \n \n  01/03/18 18:49 a PERM']",{'response_status_code': 200}
2019-04-18T04:24:19.537688-03:00,SBVG,MG0019,MAJOR BRIGADEIRO TROMPOWSKY,VARGINHA,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:24:24.675687-03:00,SBVH,RO0003,VILHENA,VILHENA,RO,OK,"['Revogado INFOTEMP 1302/2018 \n SER COMBUSTIVEL HR SER 1000-2200 \n Duração:  15/11/18 10:00 a 31/12/19 22:00 UTC  | Divulgação: 12/11/2018 19:51', 'N0151 | 16/08/18  SERVIÇO DE INFORMAÇÃO DE VOO DE AERÓDROMO \n - Modificação no horário de serviço deverá ser solicitado ao Centro de Informação de Aeródromo Amazônico (CIVA-AZ) no mínimo 24 horas antes do início da alteração desejada, salvo os casos previstos no MCA 1027 do DECEA, por intermédio do e-mail civa.az.cindacta4@fab.mil.br, sendo compulsória a coordenação e confirmação da autorização pelo tel. (92) 3652-5488 antes da apresentação do Plano de voo. \n \n  \tPeríodo: De 16 de agosto de 2018, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP ENR 2.1', 'N0113 | 17/08/17  INDICADOR DE DIREÇÃO DO VENTO \n - Indicador de direção do vento iluminado instalado. \n \n  \tPeríodo: De 17 de agosto de 2017, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP MAP', 'G0430/19  R  G0323/19  17/04/2019 17:41 \n FAC LGT AREA LDG U/S \n \n  17/04/19 17:41 a 18/05/19 23:59 UTC', 'Z0948/18  N  04/06/2018 17:07 \n COMBATE DE INCENDIO E SALVAMENTO CAT 3 RETIRADO REF: ROTAER 3-V \n \n  15/06/18 11:00 a PERM', 'Z0637/18  N  29/03/2018 20:29 \n AFIS VILHENA FREQ 125.900MHZ OPERANDO REMOTAMENTE A PARTIR DO ACC MANAUS. PROCEDIMENTOS ESPECIFICOS ESTAO DESCRITOS NA AIC N32/2018 REF: ROTAER 3-V      AIP MAP IAC E SID \n \n  02/04/18 11:00 a PERM']",{'response_status_code': 200}
2019-04-18T04:24:28.979654-03:00,SBVT,ES0001,Eurico de Aguiar Salles,VITÓRIA,ES,OK,"['N0021 | 31/01/19  PISTA \n - Pista 20 proibido pouso de aeronave turbo-jato.\n\n1) Dias e horários: H24 \n \n  \tPeríodo: De 31 de janeiro de 2019, 0000 UTC até 07 de novembro de 2019, 2359 UTC. \n\tRef: AIP AD 2.12 (RPLC NOTAM B1651/18)', 'N0011 | 03/01/19  PROCEDIMENTO DE APROXIMAÇÃO POR INSTRUMENTOS \n - IAP RNAV (RNP) R RWY 06 modificado. \n\n1) Altitude mínima no VT032 de 4000 FT para 4500 FT\n2) Distância entre a RWY 06 e o waypoint VT094 de 8.4NM para 7.7NM \n \n  \tPeríodo: De 03 de janeiro de 2019, 0000 UTC até 03 de janeiro de 2021, 2359 UTC. \n\tRef: AIP MAP IAC', 'N0012 | 03/01/19  PROCEDIMENTO DE APROXIMAÇÃO POR INSTRUMENTOS \n - IAP RNAV (RNP) X RWY 20 modificado. \n1) Distância entre a RWY 20 e o waypoint VT079 de 6.2NM para 5.1NM\nReferência: AIP \n \n  \tPeríodo: De 03 de janeiro de 2019, 0000 UTC até 03 de janeiro de 2021, 2359 UTC. \n\tRef: AIP MAP IAC', 'N0118 | 21/06/18  ATIVIDADES AERO DESPORTIVAS \n - Uso do espaço aéreo não autorizado: voo de parapente (tripulado) centro coordenadas 201933,73S/0401637,61W (VILA VELHA, ES) raio aproximado 600M e limite vertical aproximado SFC/1000FT AGL. \n \n  \tPeríodo: De 21 de junho de 2018, 0000 UTC até 20 de junho de 2019, 2359 UTC. \n\tRef: AIP ENR 5.5', 'B0462/19  R  B0461/19  16/04/2019 21:38 \n AIS OPR NA MODALIDADE DE AUTOATENDIMENTO. RMK: PARA INFORMACOES ADICIONAIS CONSULTAR CAIS-RJ TEL PLN/FAX (21)  3398-4738 \n \n  22/04/19 00:00 a 23/06/19 23:59 UTC', 'B0412/19  N  05/04/2019 19:05 \n AREA RESTRITA TEMPORARIAMENTE (REBOQUE DE FAIXA) SUBJ COOR/AUTH APP VITORIA COORD 200919S0401005W,  200921S0401057W, 203135S0402155W, 203139S0402134W (EXC SBD 368 SBD 369 SBD 374) ACT \n \n  300FT AMSL \n  500FT AMSL \n  18/04/19 11:00 a 23/04/19 21:00 UTC \n  DLY 1100-2100', 'Z0114/19  N  14/02/2019 12:51 \n PAPI RWY 06 ANGULO NORMAL DE RAMPA 3,70 DEG, MEHT 50FT INSTL REF:  AIP-BRASIL AD SBVT 2.14; AIP-MAP ADC SBVT. \n \n  14/02/19 12:51 a PERM', 'Z2056/18  N  19/11/2018 20:06 \n AIS EXCLUIR SEGUINTE RMK: RWY 02 E 20 PRB LDG ACFT TURBO-JATO REF: AIP AD 2.20 \n \n  19/11/18 20:06 a PERM', 'Z2044/18  N  14/11/2018 16:27 \n IAP RNAV (RNP)  R  RWY  06 CORRIGIR   NO  QUADRO  DE  APCH  PERDIDA   DE : CURVAR  A  DIREITA  RUMO  296 PARA ESPERA  EM VT012  PARA : CURVAR A DIREITA RUMO 296 PARA ESPERA EM VT014 REF.:AIP MAP IAC RNAV (RNP) R RWY 06 \n \n  14/11/18 16:27 a PERM', 'Z2036/18  N  13/11/2018 16:42 \n PAPI RWY 02 ANGULO NORMAL DE RAMPA 3,00 DEG, MEHT 54FT INSTL REF: AIP AD.2;          ADC SBVT \n \n  13/11/18 16:42 a PERM', 'Z1973/18  N  08/11/2018 00:25 \n SID RETIRADO QUADRO DE RMK AS INFO DE MNM PARA DEP REF.: AIP-MAP: SID RNAV BUVIM 1B RWY 06 RNAV ARVIR 1D RWY 24 EGLEP 1A RWY 24 BUVIM 1C, 1D RWY 02/06 \n \n  08/11/18 00:25 a PERM', 'Z1467/18  N  19/09/2018 18:31 \n PAPI RWY 24 ANGULO NORMAL DE RAMPA 3.00 DEG MEHT 46FT INSTL REF: AIP BRASIL (AD 2)          AIP MAP (ADC) \n \n  26/09/18 00:00 a PERM']",{'response_status_code': 200}
